NU_ID;NU_NR;HH021;HH071_1;HH071_2;HH071_3;HH071_4;ADR_KEITE
20260200.0;202602.0;1.0;2.0;;;;NE
40310500.0;403105.0;1.0;2.0;;;;NE
30250700.0;302507.0;5.0;2.0;;;;NE
10212700.0;102127.0;1.0;2.0;;;;NE
20321000.0;203210.0;1.0;2.0;;;;NE
40067200.0;400672.0;1.0;2.0;;;;NE
40244300.0;402443.0;1.0;2.0;;;;NE
30101700.0;301017.0;1.0;2.0;;;;NE
30191000.0;301910.0;1.0;2.0;;;;NE
30255000.0;302550.0;1.0;2.0;;;;NE
40088400.0;400884.0;1.0;2.0;;;;NE
40114600.0;401146.0;1.0;2.0;;;;NE
30196600.0;301966.0;1.0;2.0;;;;NE
40113600.0;401136.0;5.0;2.0;;;;NE
40311900.0;403119.0;2.0;1.0;;12.0;12.0;NE
30161100.0;301611.0;1.0;2.0;;;;NE
30194900.0;301949.0;1.0;2.0;;;;NE
10261000.0;102610.0;1.0;2.0;;;;NE
40335600.0;403356.0;1.0;2.0;;;;NE
20274500.0;202745.0;1.0;2.0;;;;NE
10164800.0;101648.0;1.0;2.0;505.0;;;NE
40182000.0;401820.0;1.0;2.0;;;;NE
20163200.0;201632.0;1.0;2.0;;;;NE
20244600.0;202446.0;1.0;2.0;;;;NE
40174300.0;401743.0;1.0;2.0;;;;NE
10289500.0;102895.0;1.0;2.0;;;;NE
40163400.0;401634.0;2.0;1.0;;2.0;12.0;NE
30310200.0;303102.0;1.0;2.0;;;;NE
20110900.0;201109.0;5.0;2.0;;;;NE
40233400.0;402334.0;5.0;2.0;;;;NE
10020300.0;100203.0;2.0;1.0;170.0;;12.0;NE
40311200.0;403112.0;1.0;2.0;;;;NE
40052400.0;400524.0;1.0;2.0;;;;NE
10012000.0;100120.0;1.0;2.0;;;;NE
10142000.0;101420.0;1.0;2.0;;;;NE
40079300.0;400793.0;1.0;2.0;;;;NE
10199000.0;101990.0;1.0;2.0;;;;NE
40232000.0;402320.0;1.0;2.0;;;;NE
20290100.0;202901.0;1.0;2.0;;;;NE
40258100.0;402581.0;1.0;2.0;;;;NE
10202400.0;102024.0;1.0;2.0;;;;NE
30088900.0;300889.0;2.0;1.0;40.0;;12.0;NE
40020400.0;400204.0;1.0;2.0;;;;NE
40071400.0;400714.0;1.0;2.0;;;;NE
10192500.0;101925.0;1.0;2.0;;;;NE
40264300.0;402643.0;1.0;2.0;;;;NE
20181500.0;201815.0;1.0;2.0;;;;NE
30172300.0;301723.0;1.0;2.0;;;;NE
10282000.0;102820.0;1.0;2.0;;;;NE
30174400.0;301744.0;1.0;2.0;;;;NE
20066800.0;200668.0;2.0;1.0;220.0;;12.0;NE
10116700.0;101167.0;1.0;2.0;;;;NE
30054100.0;300541.0;1.0;2.0;;;;NE
10001900.0;100019.0;1.0;2.0;;;;NE
30094300.0;300943.0;1.0;2.0;;;;NE
10348800.0;103488.0;5.0;2.0;505.0;;;NE
30095800.0;300958.0;1.0;2.0;;;;NE
40323500.0;403235.0;1.0;2.0;;;;NE
30304000.0;303040.0;5.0;2.0;;;;NE
20312700.0;203127.0;1.0;2.0;;;;NE
10093000.0;100930.0;1.0;2.0;;;;NE
40120400.0;401204.0;1.0;2.0;;;;NE
30059300.0;300593.0;2.0;1.0;733.0;;12.0;NE
10256600.0;102566.0;1.0;2.0;;;;NE
40191000.0;401910.0;1.0;2.0;;;;NE
40290000.0;402900.0;2.0;1.0;380.0;;12.0;NE
10072500.0;100725.0;5.0;2.0;;;;NE
10277700.0;102777.0;5.0;2.0;;;;NE
10313500.0;103135.0;5.0;2.0;;;;NE
20021200.0;200212.0;1.0;2.0;;;;NE
20079000.0;200790.0;1.0;2.0;;;;NE
30282500.0;302825.0;1.0;2.0;;;;NE
30232700.0;302327.0;1.0;2.0;;;;NE
40263500.0;402635.0;1.0;2.0;;;;NE
20053700.0;200537.0;1.0;2.0;;;;NE
20120900.0;201209.0;1.0;2.0;;;;NE
20131600.0;201316.0;1.0;2.0;;;;NE
30119600.0;301196.0;1.0;2.0;;;;NE
20089800.0;200898.0;3.0;2.0;;;;NE
30089500.0;300895.0;1.0;2.0;;;;NE
30294300.0;302943.0;1.0;2.0;;;;NE
20023900.0;200239.0;1.0;2.0;;;;NE
20130100.0;201301.0;1.0;2.0;;;;NE
40256400.0;402564.0;1.0;2.0;;;;NE
30007900.0;300079.0;1.0;2.0;;;;NE
40213600.0;402136.0;1.0;2.0;;;;NE
10049100.0;100491.0;1.0;2.0;;;;NE
10065600.0;100656.0;1.0;2.0;;;;NE
20220600.0;202206.0;1.0;2.0;;;;NE
30057000.0;300570.0;5.0;2.0;;;;NE
30096900.0;300969.0;1.0;2.0;;;;NE
40129600.0;401296.0;1.0;2.0;;;;NE
10000100.0;100001.0;1.0;2.0;;;;NE
40057700.0;400577.0;1.0;2.0;;;;NE
20186200.0;201862.0;1.0;2.0;;;;NE
20020400.0;200204.0;1.0;2.0;;;;NE
10229200.0;102292.0;1.0;2.0;;;;NE
40324800.0;403248.0;1.0;2.0;;;;NE
40114900.0;401149.0;1.0;2.0;;;;NE
10145400.0;101454.0;1.0;2.0;;;;NE
30146400.0;301464.0;2.0;1.0;60.0;;12.0;NE
30162000.0;301620.0;1.0;2.0;;;;NE
10321100.0;103211.0;1.0;2.0;;;;NE
30080400.0;300804.0;1.0;2.0;;;;NE
40185500.0;401855.0;1.0;2.0;;;;NE
40259100.0;402591.0;1.0;2.0;;;;NE
20246400.0;202464.0;1.0;2.0;;;;NE
10350000.0;103500.0;5.0;2.0;;;;NE
30066400.0;300664.0;1.0;2.0;;;;NE
30202800.0;302028.0;1.0;2.0;;;;NE
40332300.0;403323.0;1.0;2.0;;;;NE
30292300.0;302923.0;1.0;2.0;;;;NE
40339600.0;403396.0;1.0;2.0;;;;NE
40337900.0;403379.0;1.0;2.0;;;;NE
40276600.0;402766.0;5.0;2.0;;;;NE
40020200.0;400202.0;1.0;2.0;;;;NE
40225400.0;402254.0;1.0;2.0;;;;NE
30287800.0;302878.0;1.0;2.0;;;;NE
20140200.0;201402.0;4.0;2.0;;;;NE
30278400.0;302784.0;1.0;2.0;;;;NE
40117400.0;401174.0;5.0;2.0;;;;NE
30310000.0;303100.0;1.0;2.0;;;;NE
10133300.0;101333.0;5.0;2.0;;;;NE
40174200.0;401742.0;1.0;2.0;;;;TAIP
20049800.0;200498.0;2.0;1.0;;10.0;12.0;NE
20074400.0;200744.0;2.0;1.0;;1.0;12.0;NE
10303600.0;103036.0;1.0;2.0;;;;NE
10171000.0;101710.0;1.0;2.0;;;;NE
20163600.0;201636.0;1.0;2.0;;;;NE
30125200.0;301252.0;1.0;2.0;;;;NE
20031500.0;200315.0;1.0;2.0;;;;NE
30226600.0;302266.0;1.0;2.0;;;;NE
20325700.0;203257.0;1.0;2.0;;;;NE
20202500.0;202025.0;1.0;2.0;;;;NE
10339300.0;103393.0;1.0;2.0;;;;NE
10008300.0;100083.0;1.0;2.0;;;;NE
30310500.0;303105.0;1.0;2.0;;;;NE
10241700.0;102417.0;1.0;2.0;;;;NE
10140300.0;101403.0;1.0;2.0;;;;NE
20251200.0;202512.0;5.0;2.0;;;;NE
20278300.0;202783.0;1.0;2.0;;;;NE
40170100.0;401701.0;5.0;2.0;;;;NE
40099400.0;400994.0;1.0;2.0;;;;NE
40155700.0;401557.0;1.0;2.0;;;;NE
20173800.0;201738.0;1.0;2.0;;;;NE
30000800.0;300008.0;1.0;2.0;;;;NE
40317000.0;403170.0;1.0;2.0;;;;NE
10288600.0;102886.0;1.0;2.0;;;;NE
20077800.0;200778.0;2.0;1.0;;12.0;12.0;NE
10092700.0;100927.0;1.0;2.0;;;;NE
10336700.0;103367.0;1.0;2.0;;;;NE
10244100.0;102441.0;1.0;2.0;;;;NE
20136100.0;201361.0;1.0;2.0;;;;NE
20075300.0;200753.0;1.0;2.0;;;;NE
20040700.0;200407.0;1.0;2.0;;;;NE
30047100.0;300471.0;1.0;2.0;;;;NE
10282900.0;102829.0;2.0;1.0;;11.0;8.0;NE
10129300.0;101293.0;2.0;1.0;;7.0;12.0;NE
20139900.0;201399.0;3.0;2.0;;;;NE
10122800.0;101228.0;2.0;1.0;;9.0;12.0;NE
30234400.0;302344.0;1.0;2.0;;;;NE
20275100.0;202751.0;1.0;2.0;;;;NE
40095300.0;400953.0;1.0;2.0;;;;NE
10148900.0;101489.0;1.0;2.0;;;;NE
10127500.0;101275.0;1.0;2.0;;;;NE
20005400.0;200054.0;1.0;2.0;;;;NE
40019200.0;400192.0;1.0;2.0;;;;NE
10222000.0;102220.0;1.0;2.0;;;;NE
10206500.0;102065.0;1.0;2.0;;;;NE
10116900.0;101169.0;1.0;2.0;;;;NE
20275200.0;202752.0;1.0;2.0;;;;NE
10182800.0;101828.0;1.0;2.0;505.0;;;NE
20331300.0;203313.0;1.0;2.0;;;;NE
10107600.0;101076.0;2.0;1.0;326.0;;12.0;NE
20094400.0;200944.0;4.0;2.0;;;;NE
20141700.0;201417.0;2.0;1.0;120.0;;12.0;NE
10020600.0;100206.0;2.0;1.0;250.0;;12.0;NE
20316300.0;203163.0;1.0;2.0;;;;NE
20058700.0;200587.0;3.0;2.0;;;;NE
20095100.0;200951.0;1.0;2.0;;;;NE
20122900.0;201229.0;1.0;2.0;;;;NE
30070000.0;300700.0;1.0;2.0;;;;NE
30034100.0;300341.0;2.0;1.0;375.0;;12.0;NE
10308400.0;103084.0;1.0;2.0;;;;NE
30237500.0;302375.0;1.0;2.0;;;;NE
40173200.0;401732.0;1.0;2.0;;;;NE
10248700.0;102487.0;2.0;1.0;;3.0;12.0;NE
10189900.0;101899.0;1.0;2.0;;;;NE
20342500.0;203425.0;2.0;1.0;400.0;;12.0;NE
30033900.0;300339.0;1.0;2.0;;;;NE
10142500.0;101425.0;1.0;2.0;;;;NE
20303000.0;203030.0;1.0;2.0;;;;NE
40019500.0;400195.0;1.0;2.0;;;;NE
10270200.0;102702.0;1.0;2.0;;;;NE
40230900.0;402309.0;1.0;2.0;;;;TAIP
40015300.0;400153.0;1.0;2.0;;;;NE
40010000.0;400100.0;1.0;2.0;;;;NE
20236800.0;202368.0;4.0;2.0;;;;NE
30228100.0;302281.0;1.0;2.0;;;;NE
40347000.0;403470.0;1.0;2.0;;;;NE
30271500.0;302715.0;1.0;2.0;;;;NE
40228700.0;402287.0;1.0;2.0;;;;NE
30268600.0;302686.0;1.0;2.0;;;;NE
30236200.0;302362.0;1.0;2.0;;;;NE
30244800.0;302448.0;1.0;2.0;;;;NE
20124400.0;201244.0;1.0;2.0;;;;NE
30229000.0;302290.0;1.0;2.0;;;;NE
20139100.0;201391.0;1.0;2.0;;;;NE
40240500.0;402405.0;2.0;1.0;200.0;;12.0;NE
30239400.0;302394.0;1.0;2.0;;;;NE
30113100.0;301131.0;1.0;2.0;;;;NE
10018500.0;100185.0;1.0;2.0;;;;NE
10176400.0;101764.0;1.0;2.0;;;;NE
40292900.0;402929.0;1.0;2.0;;;;NE
40241400.0;402414.0;1.0;2.0;;;;NE
30180200.0;301802.0;1.0;2.0;;;;NE
40059300.0;400593.0;5.0;2.0;;;;NE
20044100.0;200441.0;1.0;2.0;;;;NE
30304200.0;303042.0;1.0;2.0;;;;NE
20251100.0;202511.0;1.0;2.0;;;;NE
10090300.0;100903.0;1.0;2.0;;;;NE
30026400.0;300264.0;2.0;1.0;;12.0;12.0;NE
40085200.0;400852.0;1.0;2.0;;;;NE
20132900.0;201329.0;2.0;1.0;310.0;;12.0;NE
20343800.0;203438.0;1.0;2.0;;;;NE
40135400.0;401354.0;1.0;2.0;;;;NE
30291700.0;302917.0;1.0;2.0;;;;NE
20086300.0;200863.0;5.0;2.0;;;;NE
10160500.0;101605.0;1.0;2.0;;;;NE
40312000.0;403120.0;1.0;2.0;;;;NE
20321300.0;203213.0;1.0;2.0;;;;NE
20240500.0;202405.0;1.0;2.0;;;;NE
20230100.0;202301.0;1.0;2.0;;;;NE
40289400.0;402894.0;1.0;2.0;;;;NE
40143200.0;401432.0;1.0;2.0;;;;NE
40244400.0;402444.0;1.0;2.0;;;;NE
10047000.0;100470.0;1.0;2.0;;;;NE
20280300.0;202803.0;1.0;2.0;;;;NE
40098600.0;400986.0;2.0;1.0;150.0;;12.0;NE
10161300.0;101613.0;1.0;2.0;;;;NE
10336600.0;103366.0;1.0;2.0;;;;NE
40047700.0;400477.0;1.0;2.0;;;;NE
40143900.0;401439.0;2.0;1.0;;5.0;12.0;NE
40226200.0;402262.0;1.0;2.0;;;;NE
20184000.0;201840.0;5.0;2.0;;;;NE
30216400.0;302164.0;1.0;2.0;;;;NE
10311600.0;103116.0;1.0;2.0;;;;NE
20170900.0;201709.0;1.0;2.0;;;;NE
20191200.0;201912.0;1.0;2.0;;;;NE
20059200.0;200592.0;5.0;2.0;;;;NE
40246400.0;402464.0;1.0;2.0;;;;NE
40178600.0;401786.0;1.0;2.0;;;;NE
40216300.0;402163.0;1.0;2.0;;;;NE
20112700.0;201127.0;3.0;2.0;;;;NE
10025100.0;100251.0;2.0;1.0;215.0;;12.0;NE
20105900.0;201059.0;1.0;2.0;;;;NE
40234900.0;402349.0;1.0;2.0;;;;NE
30138300.0;301383.0;1.0;2.0;;;;NE
20333300.0;203333.0;1.0;2.0;;;;NE
40092400.0;400924.0;2.0;1.0;202.0;;12.0;NE
10165000.0;101650.0;1.0;2.0;;;;NE
40235100.0;402351.0;1.0;2.0;;;;NE
10077200.0;100772.0;1.0;2.0;;;;NE
40257500.0;402575.0;1.0;2.0;;;;NE
10060900.0;100609.0;1.0;2.0;;;;NE
40111900.0;401119.0;2.0;1.0;;8.0;12.0;NE
20113700.0;201137.0;1.0;2.0;;;;NE
20317200.0;203172.0;1.0;2.0;;;;NE
30231600.0;302316.0;1.0;2.0;;;;NE
40031800.0;400318.0;1.0;2.0;;;;NE
10025600.0;100256.0;2.0;1.0;;8.0;12.0;NE
30309300.0;303093.0;1.0;2.0;;;;NE
10146200.0;101462.0;1.0;2.0;;;;NE
10080500.0;100805.0;1.0;2.0;;;;NE
20086700.0;200867.0;1.0;2.0;;;;NE
20204700.0;202047.0;1.0;2.0;;;;NE
10262400.0;102624.0;1.0;2.0;;;;NE
20116700.0;201167.0;1.0;2.0;;;;NE
40344000.0;403440.0;2.0;1.0;110.0;;12.0;NE
30143500.0;301435.0;1.0;2.0;;;;NE
10073100.0;100731.0;1.0;2.0;;;;NE
10089200.0;100892.0;1.0;2.0;;;;NE
20270800.0;202708.0;1.0;2.0;;;;NE
30179600.0;301796.0;1.0;2.0;;;;NE
10189600.0;101896.0;1.0;2.0;;;;NE
40334000.0;403340.0;5.0;2.0;;;;NE
40156200.0;401562.0;1.0;2.0;;;;NE
30202200.0;302022.0;1.0;2.0;;;;NE
40345500.0;403455.0;1.0;2.0;;;;NE
20341500.0;203415.0;1.0;2.0;;;;NE
40316800.0;403168.0;1.0;2.0;;;;NE
10097000.0;100970.0;1.0;2.0;;;;NE
40266300.0;402663.0;1.0;2.0;;;;NE
20197800.0;201978.0;1.0;2.0;;;;NE
10160900.0;101609.0;2.0;1.0;;6.0;12.0;NE
40125700.0;401257.0;1.0;2.0;;;;NE
30013400.0;300134.0;2.0;1.0;750.0;;12.0;NE
10039100.0;100391.0;1.0;2.0;;;;NE
10313900.0;103139.0;1.0;2.0;;;;NE
30204300.0;302043.0;4.0;2.0;;;;NE
40176200.0;401762.0;1.0;2.0;;;;NE
40178500.0;401785.0;1.0;2.0;;;;NE
30113500.0;301135.0;1.0;2.0;;;;NE
20080100.0;200801.0;5.0;2.0;;;;NE
40040400.0;400404.0;3.0;2.0;;;;NE
30194300.0;301943.0;1.0;2.0;;;;NE
40319000.0;403190.0;1.0;2.0;;;;NE
10225100.0;102251.0;1.0;2.0;;;;NE
20129300.0;201293.0;1.0;2.0;;;;NE
20130600.0;201306.0;1.0;2.0;;;;NE
30181200.0;301812.0;1.0;2.0;;;;NE
10022100.0;100221.0;1.0;2.0;;;;NE
40229300.0;402293.0;5.0;2.0;;;;NE
20086800.0;200868.0;1.0;2.0;;;;NE
20315800.0;203158.0;5.0;2.0;;;;NE
10028000.0;100280.0;1.0;2.0;;;;NE
20122500.0;201225.0;2.0;1.0;255.0;;12.0;NE
40109700.0;401097.0;1.0;2.0;;;;NE
30210700.0;302107.0;1.0;2.0;;;;NE
30189200.0;301892.0;5.0;2.0;;;;NE
40037900.0;400379.0;1.0;2.0;;;;NE
40256600.0;402566.0;1.0;2.0;;;;NE
10110800.0;101108.0;1.0;2.0;505.0;;;NE
10131000.0;101310.0;1.0;2.0;;;;NE
10192000.0;101920.0;1.0;2.0;;;;NE
20165800.0;201658.0;1.0;2.0;;;;NE
20250900.0;202509.0;1.0;2.0;;;;NE
20179700.0;201797.0;1.0;2.0;;;;NE
40179000.0;401790.0;1.0;2.0;;;;NE
20306800.0;203068.0;1.0;2.0;;;;NE
10314800.0;103148.0;1.0;2.0;505.0;;;NE
20275000.0;202750.0;1.0;2.0;;;;NE
10063000.0;100630.0;1.0;2.0;;;;NE
10045900.0;100459.0;1.0;2.0;;;;NE
20324300.0;203243.0;1.0;2.0;;;;NE
20192000.0;201920.0;2.0;1.0;480.0;;12.0;NE
10066900.0;100669.0;1.0;2.0;;;;NE
10045200.0;100452.0;1.0;2.0;;;;NE
30008200.0;300082.0;1.0;2.0;;;;NE
20270400.0;202704.0;1.0;2.0;;;;NE
20287100.0;202871.0;5.0;2.0;;;;NE
10316000.0;103160.0;1.0;2.0;;;;NE
40028300.0;400283.0;1.0;2.0;;;;NE
40248000.0;402480.0;1.0;2.0;;;;NE
10098900.0;100989.0;2.0;1.0;;3.0;12.0;NE
10280800.0;102808.0;1.0;2.0;505.0;;;NE
20131800.0;201318.0;2.0;1.0;;12.0;12.0;NE
30177000.0;301770.0;1.0;2.0;;;;NE
20051500.0;200515.0;1.0;2.0;;;;NE
40027600.0;400276.0;1.0;2.0;;;;NE
10055500.0;100555.0;5.0;2.0;;;;TAIP
40325600.0;403256.0;1.0;2.0;;;;NE
10052600.0;100526.0;2.0;1.0;;4.0;12.0;NE
40297100.0;402971.0;1.0;2.0;;;;NE
20053400.0;200534.0;2.0;1.0;;9.0;5.0;NE
30180100.0;301801.0;1.0;2.0;;;;NE
10041700.0;100417.0;2.0;1.0;;12.0;12.0;NE
10278800.0;102788.0;1.0;2.0;505.0;;;NE
40327900.0;403279.0;1.0;2.0;;;;NE
20240600.0;202406.0;1.0;2.0;;;;NE
10254800.0;102548.0;4.0;2.0;505.0;;;NE
10178700.0;101787.0;1.0;2.0;;;;NE
10193800.0;101938.0;1.0;2.0;505.0;;;NE
40106500.0;401065.0;1.0;2.0;;;;NE
40191800.0;401918.0;1.0;2.0;;;;NE
10092300.0;100923.0;1.0;2.0;;;;NE
30032700.0;300327.0;3.0;2.0;;;;NE
20118400.0;201184.0;1.0;2.0;;;;NE
30129200.0;301292.0;1.0;2.0;;;;NE
40084800.0;400848.0;1.0;2.0;;;;NE
20183600.0;201836.0;1.0;2.0;;;;NE
10349200.0;103492.0;1.0;2.0;;;;NE
20200900.0;202009.0;1.0;2.0;;;;NE
10197500.0;101975.0;1.0;2.0;;;;NE
20128600.0;201286.0;1.0;2.0;;;;NE
40032900.0;400329.0;1.0;2.0;;;;NE
10007800.0;100078.0;1.0;2.0;505.0;;;NE
30227400.0;302274.0;1.0;2.0;;;;NE
40310800.0;403108.0;1.0;2.0;;;;NE
10141800.0;101418.0;1.0;2.0;505.0;;;NE
40307500.0;403075.0;5.0;2.0;;;;NE
10186900.0;101869.0;1.0;2.0;;;;NE
20279600.0;202796.0;1.0;2.0;;;;NE
10332300.0;103323.0;1.0;2.0;;;;NE
40306600.0;403066.0;1.0;2.0;;;;NE
10143000.0;101430.0;1.0;2.0;;;;NE
30224900.0;302249.0;1.0;2.0;;;;NE
40043900.0;400439.0;1.0;2.0;;;;NE
10311000.0;103110.0;1.0;2.0;;;;NE
40292800.0;402928.0;5.0;2.0;;;;NE
20258600.0;202586.0;1.0;2.0;;;;NE
20318100.0;203181.0;5.0;2.0;;;;NE
20254800.0;202548.0;5.0;2.0;;;;NE
40192400.0;401924.0;1.0;2.0;;;;NE
20125300.0;201253.0;3.0;2.0;;;;NE
30146800.0;301468.0;1.0;2.0;;;;NE
30132200.0;301322.0;1.0;2.0;;;;NE
20114800.0;201148.0;1.0;2.0;;;;NE
10166600.0;101666.0;1.0;2.0;;;;NE
20002500.0;200025.0;4.0;2.0;;;;NE
30200000.0;302000.0;1.0;2.0;;;;NE
10039200.0;100392.0;1.0;2.0;;;;NE
30175500.0;301755.0;1.0;2.0;;;;NE
10154400.0;101544.0;1.0;2.0;;;;NE
20181800.0;201818.0;1.0;2.0;;;;NE
30169400.0;301694.0;1.0;2.0;;;;NE
20339800.0;203398.0;5.0;2.0;;;;NE
10153100.0;101531.0;1.0;2.0;;;;NE
20265800.0;202658.0;5.0;2.0;;;;NE
10169200.0;101692.0;1.0;2.0;;;;NE
20240700.0;202407.0;1.0;2.0;;;;NE
10002200.0;100022.0;2.0;1.0;;12.0;12.0;NE
10189200.0;101892.0;1.0;2.0;;;;NE
30252800.0;302528.0;5.0;2.0;;;;NE
40074200.0;400742.0;1.0;2.0;;;;NE
40166000.0;401660.0;1.0;2.0;;;;NE
40168000.0;401680.0;4.0;2.0;;;;NE
10338400.0;103384.0;1.0;2.0;;;;NE
40240800.0;402408.0;1.0;2.0;;;;NE
20187200.0;201872.0;1.0;2.0;;;;NE
40008300.0;400083.0;1.0;2.0;;;;NE
40056500.0;400565.0;2.0;1.0;;10.0;12.0;NE
40212700.0;402127.0;1.0;2.0;;;;NE
30296400.0;302964.0;1.0;2.0;;;;NE
40042300.0;400423.0;1.0;2.0;;;;NE
20333600.0;203336.0;1.0;2.0;;;;NE
30161200.0;301612.0;2.0;1.0;56.0;;12.0;NE
10150100.0;101501.0;1.0;2.0;;;;NE
20060900.0;200609.0;1.0;2.0;;;;NE
20227800.0;202278.0;1.0;2.0;;;;NE
20023400.0;200234.0;2.0;1.0;;7.0;12.0;NE
20283300.0;202833.0;1.0;2.0;;;;NE
40149300.0;401493.0;1.0;2.0;;;;NE
20115700.0;201157.0;1.0;2.0;;;;NE
20246200.0;202462.0;1.0;2.0;;;;NE
30175900.0;301759.0;1.0;2.0;;;;NE
40006800.0;400068.0;1.0;2.0;;;;NE
40018900.0;400189.0;1.0;2.0;;;;NE
20279400.0;202794.0;1.0;2.0;;;;NE
10075200.0;100752.0;1.0;2.0;;;;NE
20030700.0;200307.0;1.0;2.0;;;;NE
20153200.0;201532.0;1.0;2.0;;;;NE
30089400.0;300894.0;1.0;2.0;;;;NE
40116000.0;401160.0;1.0;2.0;;;;NE
20116600.0;201166.0;2.0;1.0;;2.0;12.0;NE
10115100.0;101151.0;1.0;2.0;;;;NE
20230400.0;202304.0;1.0;2.0;;;;NE
40084100.0;400841.0;1.0;2.0;;;;NE
20010100.0;200101.0;1.0;2.0;;;;NE
20324700.0;203247.0;1.0;2.0;;;;NE
10099900.0;100999.0;3.0;2.0;;;;NE
40051300.0;400513.0;1.0;2.0;;;;NE
30193400.0;301934.0;1.0;2.0;;;;NE
20164300.0;201643.0;1.0;2.0;;;;NE
20338200.0;203382.0;1.0;2.0;;;;NE
40256200.0;402562.0;1.0;2.0;;;;NE
40084300.0;400843.0;1.0;2.0;;;;NE
20230900.0;202309.0;1.0;2.0;;;;NE
20306700.0;203067.0;1.0;2.0;;;;NE
20045000.0;200450.0;2.0;1.0;;12.0;12.0;NE
20343500.0;203435.0;1.0;2.0;;;;NE
40181800.0;401818.0;1.0;2.0;;;;NE
20307200.0;203072.0;5.0;2.0;;;;NE
20017100.0;200171.0;1.0;2.0;;;;NE
40129500.0;401295.0;1.0;2.0;;;;NE
30049700.0;300497.0;1.0;2.0;;;;NE
20234100.0;202341.0;1.0;2.0;;;;NE
30217100.0;302171.0;1.0;2.0;;;;NE
40278500.0;402785.0;1.0;2.0;;;;NE
10220500.0;102205.0;1.0;2.0;;;;NE
10329700.0;103297.0;1.0;2.0;;;;NE
30234900.0;302349.0;1.0;2.0;;;;NE
40221100.0;402211.0;1.0;2.0;;;;NE
10252300.0;102523.0;1.0;2.0;;;;NE
10233700.0;102337.0;1.0;2.0;;;;NE
20278100.0;202781.0;1.0;2.0;;;;NE
20210700.0;202107.0;1.0;2.0;;;;NE
10231600.0;102316.0;1.0;2.0;;;;NE
40026400.0;400264.0;1.0;2.0;;;;NE
20300800.0;203008.0;1.0;2.0;;;;NE
20190300.0;201903.0;4.0;2.0;;;;NE
40283600.0;402836.0;1.0;2.0;;;;NE
10206800.0;102068.0;1.0;2.0;505.0;;;NE
10048200.0;100482.0;1.0;2.0;;;;NE
30139000.0;301390.0;1.0;2.0;;;;NE
10300700.0;103007.0;1.0;2.0;;;;NE
40223200.0;402232.0;1.0;2.0;;;;NE
20260800.0;202608.0;5.0;2.0;;;;NE
20319000.0;203190.0;1.0;2.0;;;;NE
20158700.0;201587.0;1.0;2.0;;;;NE
40202600.0;402026.0;1.0;2.0;;;;NE
10282100.0;102821.0;1.0;2.0;;;;NE
20331800.0;203318.0;1.0;2.0;;;;NE
10225300.0;102253.0;1.0;2.0;;;;NE
20179300.0;201793.0;1.0;2.0;;;;NE
10230700.0;102307.0;1.0;2.0;;;;NE
30144800.0;301448.0;1.0;2.0;;;;NE
10021500.0;100215.0;1.0;2.0;;;;NE
20303700.0;203037.0;2.0;1.0;;7.0;12.0;NE
30003000.0;300030.0;5.0;2.0;;;;NE
40341500.0;403415.0;1.0;2.0;;;;NE
40222300.0;402223.0;1.0;2.0;;;;NE
30045400.0;300454.0;1.0;2.0;;;;NE
40065100.0;400651.0;5.0;2.0;;;;NE
10020600.0;100206.0;2.0;1.0;250.0;;12.0;NE
20150900.0;201509.0;1.0;2.0;;;;NE
10252800.0;102528.0;1.0;2.0;505.0;;;NE
20001000.0;200010.0;1.0;2.0;;;;NE
40322600.0;403226.0;1.0;2.0;;;;NE
40335300.0;403353.0;1.0;2.0;;;;NE
30147200.0;301472.0;1.0;2.0;;;;NE
20242400.0;202424.0;1.0;2.0;;;;NE
30285100.0;302851.0;1.0;2.0;;;;NE
20268300.0;202683.0;1.0;2.0;;;;NE
10086100.0;100861.0;1.0;2.0;;;;NE
20120000.0;201200.0;1.0;2.0;;;;NE
10307300.0;103073.0;1.0;2.0;;;;NE
10185900.0;101859.0;1.0;2.0;;;;NE
10157800.0;101578.0;1.0;2.0;505.0;;;NE
20045500.0;200455.0;1.0;2.0;;;;NE
30157100.0;301571.0;5.0;2.0;;;;NE
10312000.0;103120.0;1.0;2.0;;;;NE
20336500.0;203365.0;1.0;2.0;;;;NE
40343800.0;403438.0;1.0;2.0;;;;NE
40225500.0;402255.0;1.0;2.0;;;;NE
10000300.0;100003.0;1.0;2.0;;;;NE
20285200.0;202852.0;1.0;2.0;;;;NE
30062000.0;300620.0;1.0;2.0;;;;NE
10102700.0;101027.0;1.0;2.0;;;;NE
40334700.0;403347.0;1.0;2.0;;;;NE
20249600.0;202496.0;1.0;2.0;;;;NE
40254800.0;402548.0;1.0;2.0;;;;NE
20123900.0;201239.0;1.0;2.0;;;;NE
20248000.0;202480.0;1.0;2.0;;;;NE
30187200.0;301872.0;5.0;2.0;;;;NE
20047400.0;200474.0;1.0;2.0;;;;NE
30096700.0;300967.0;1.0;2.0;;;;NE
40213900.0;402139.0;2.0;1.0;200.0;;12.0;NE
30237400.0;302374.0;1.0;2.0;;;;NE
40153300.0;401533.0;1.0;2.0;;;;NE
20186300.0;201863.0;1.0;2.0;;;;NE
10327800.0;103278.0;1.0;2.0;505.0;;;NE
40264800.0;402648.0;1.0;2.0;;;;NE
40023500.0;400235.0;1.0;2.0;;;;NE
